ID, ID2, Geo_FIPS, Geo_Qname, DN
3077697, CHN, CHN, China, CHN
3077700, CHN, CHN, China, CHN
3077703, CHN, CHN, China, CHN
3077705, CHN, CHN, China, CHN
3077706, CHN, CHN, China, CHN
3077707, CHN, CHN, China, CHN
3077708, CIV, CIV, CÃƒÆ’Ã‚Â´te d'Ivoire, WAF-FRA
3077709, CIV, CIV, CÃƒÆ’Ã‚Â´te d'Ivoire, WAF-FRA
3077710, CIV, CIV, CÃƒÆ’Ã‚Â´te d'Ivoire, WAF-FRA
3077711, CIV, CIV, CÃƒÆ’Ã‚Â´te d'Ivoire, WAF-FRA
3077712, CIV, CIV, CÃƒÆ’Ã‚Â´te d'Ivoire, WAF-FRA
3077713, CIV, CIV, CÃƒÆ’Ã‚Â´te d'Ivoire, WAF-FRA
3077714, CIV, CIV, CÃƒÆ’Ã‚Â´te d'Ivoire, WAF-FRA
3077715, CIV, CIV, CÃƒÆ’Ã‚Â´te d'Ivoire, WAF-FRA
3077716, CIV, CIV, CÃƒÆ’Ã‚Â´te d'Ivoire, WAF-FRA
3077717, CIV, CIV, CÃƒÆ’Ã‚Â´te d'Ivoire, WAF-FRA
3077718, CIV, CIV, CÃƒÆ’Ã‚Â´te d'Ivoire, WAF-FRA
3077719, CIV, CIV, CÃƒÆ’Ã‚Â´te d'Ivoire, WAF-FRA
3077720, CIV, CIV, CÃƒÆ’Ã‚Â´te d'Ivoire, WAF-FRA
3077721, CIV, CIV, CÃƒÆ’Ã‚Â´te d'Ivoire, WAF-FRA
3077722, CIV, CIV, CÃƒÆ’Ã‚Â´te d'Ivoire, WAF-FRA
3077723, CIV, CIV, CÃƒÆ’Ã‚Â´te d'Ivoire, WAF-FRA
3077724, CIV, CIV, CÃƒÆ’Ã‚Â´te d'Ivoire, WAF-FRA
3077725, CIV, CIV, CÃƒÆ’Ã‚Â´te d'Ivoire, WAF-FRA
3077726, CIV, CIV, CÃƒÆ’Ã‚Â´te d'Ivoire, WAF-FRA
3077727, CMR, CMR, Cameroon, WAF-GER
3077729, COD, COD, Democratic Republic of the Congo, COD-BEL
3077730, COD, COD, Democratic Republic of the Congo, COD-BEL
3077736, COL, COL, Colombia, COL
3077741, COL, COL, Colombia, COL
3077744, COL, COL, Colombia, COL
3077745, COL, COL, Colombia, COL
3077750, COL, COL, Colombia, COL
3077752, COL, COL, Colombia, COL
3077753, COL, COL, Colombia, COL
3077754, COL, COL, Colombia, COL
3077756, COL, COL, Colombia, COL
3077757, COL, COL, Colombia, COL
3077758, COL, COL, Colombia, COL
3077760, COL, COL, Colombia, COL
3077762, COL, COL, Colombia, COL
3077764, COM, COM, Comoros, COM
3077765, COM, COM, Comoros, COM
3077766, COM, COM, Comoros, COM
3077767, CPV, CPV, Cape Verde, CPV
3077768, CPV, CPV, Cape Verde, CPV
3077769, CPV, CPV, Cape Verde, CPV
3077770, CPV, CPV, Cape Verde, CPV
3077771, CPV, CPV, Cape Verde, CPV
3077772, CPV, CPV, Cape Verde, CPV
3077773, CPV, CPV, Cape Verde, CPV
3077774, CPV, CPV, Cape Verde, CPV
3077775, CPV, CPV, Cape Verde, CPV
3077776, CPV, CPV, Cape Verde, CPV
3077777, CPV, CPV, Cape Verde, CPV
3077778, CPV, CPV, Cape Verde, CPV
3077779, CPV, CPV, Cape Verde, CPV
3077780, CPV, CPV, Cape Verde, CPV
3077781, CPV, CPV, Cape Verde, CPV
3077782, CPV, CPV, Cape Verde, CPV
3077783, CPV, CPV, Cape Verde, CPV
3077785, CRI, CRI, Costa Rica, CRI
3077786, CRI, CRI, Costa Rica, CRI
3077787, CRI, CRI, Costa Rica, CRI
3077789, CRI, CRI, Costa Rica, CRI
3077790, CRI, CRI, Costa Rica, CRI
3077791, CUB, CUB, Cuba, CUB
3077792, CUB, CUB, Cuba, CUB
3077793, CUB, CUB, Cuba, CUB
3077794, CUB, CUB, Cuba, CUB
3077795, CUB, CUB, Cuba, CUB
3077796, CUB, CUB, Cuba, CUB
3077797, CUB, CUB, Cuba, CUB
3077798, CUB, CUB, Cuba, CUB
3077799, CUB, CUB, Cuba, CUB
3077800, CUB, CUB, Cuba, CUB
3077801, CUB, CUB, Cuba, CUB
3077802, CUB, CUB, Cuba, CUB
3077803, CUB, CUB, Cuba, CUB
3077804, CUB, CUB, Cuba, CUB
3077805, CUB, CUB, Cuba, CUB
3077806, CYM, CYM, Cayman Islands, CYM
3077807, CYM, CYM, Cayman Islands, CYM
3077808, CYM, CYM, Cayman Islands, CYM
3077809, CYM, CYM, Cayman Islands, CYM
3077810, CYM, CYM, Cayman Islands, CYM
3077811, CYM, CYM, Cayman Islands, CYM
3077812, CYM, CYM, Cayman Islands, CYM
3077813, CYP, CYP, Cyprus, CYP
3077814, CYP, CYP, Cyprus, CYP
3077815, CYP, CYP, Cyprus, CYP
3077816, CYP, CYP, Cyprus, CYP
3077817, CYP, CYP, Cyprus, CYP
3077818, CYP, CYP, Cyprus, CYP
3077819, CZE, CZE, Czech Republic, AUH
3077820, CZE, CZE, Czech Republic, AUH
3077821, CZE, CZE, Czech Republic, AUH
3077822, CZE, CZE, Czech Republic, AUH
3077823, CZE, CZE, Czech Republic, AUH
3077824, CZE, CZE, Czech Republic, AUH
3077825, CZE, CZE, Czech Republic, AUH
3077826, CZE, CZE, Czech Republic, AUH
3077827, CZE, CZE, Czech Republic, AUH
3077828, CZE, CZE, Czech Republic, AUH
3077829, CZE, CZE, Czech Republic, AUH
3077830, CZE, CZE, Czech Republic, AUH
3077831, CZE, CZE, Czech Republic, AUH
3077832, DEU, DEU, Germany, GER
3077833, DEU, DEU, Germany, GER
3077834, DEU, DEU, Germany, GER
3077835, DEU, DEU, Germany, GER
3077836, DEU, DEU, Germany, GER
3077837, DEU, DEU, Germany, GER
3077839, DEU, DEU, Germany, GER
3077840, DEU, DEU, Germany, GER
3077841, DEU, DEU, Germany, GER
3077842, DEU, DEU, Germany, GER
3077843, DEU, DEU, Germany, GER
3077844, DEU, DEU, Germany, GER
3077845, DJI, DJI, Djibouti, DHI-FRA
3077846, DJI, DJI, Djibouti, DHI-FRA
3077847, DJI, DJI, Djibouti, DHI-FRA
3077848, DJI, DJI, Djibouti, DHI-FRA
3077849, DJI, DJI, Djibouti, DHI-FRA
3077850, DNK, DNK, Denmark, DNK
3077851, DNK, DNK, Denmark, DNK
3077852, DNK, DNK, Denmark, DNK
3077853, DNK, DNK, Denmark, DNK
3077854, DNK, DNK, Denmark, DNK
3077855, DNK, DNK, Denmark, DNK
3077856, DNK, DNK, Denmark, DNK
3077857, DNK, DNK, Denmark, DNK
3077858, DNK, DNK, Denmark, DNK
3077859, DNK, DNK, Denmark, GER
3077860, DNK, DNK, Denmark, DNK
3077861, DNK, DNK, Denmark, DNK
3077862, DNK, DNK, Denmark, DNK
3077863, DNK, DNK, Denmark, DNK
3077864, DOM, DOM, Dominican Republic, DOM
3077865, DOM, DOM, Dominican Republic, DOM
3077866, DOM, DOM, Dominican Republic, DOM
3077867, DOM, DOM, Dominican Republic, DOM
3077868, DOM, DOM, Dominican Republic, DOM
3077869, DOM, DOM, Dominican Republic, DOM
3077870, DOM, DOM, Dominican Republic, DOM
3077871, DOM, DOM, Dominican Republic, DOM
3077872, DOM, DOM, Dominican Republic, DOM
3077873, DOM, DOM, Dominican Republic, DOM
3077874, DOM, DOM, Dominican Republic, DOM
3077875, DOM, DOM, Dominican Republic, DOM
3077876, DOM, DOM, Dominican Republic, DOM
3077877, DOM, DOM, Dominican Republic, DOM
3077878, DOM, DOM, Dominican Republic, DOM
3077879, DOM, DOM, Dominican Republic, DOM
3077880, DOM, DOM, Dominican Republic, DOM
3077881, DOM, DOM, Dominican Republic, DOM
3077882, DOM, DOM, Dominican Republic, DOM
3077883, DOM, DOM, Dominican Republic, DOM
3077884, DOM, DOM, Dominican Republic, DOM
3077885, DOM, DOM, Dominican Republic, DOM
3077886, DOM, DOM, Dominican Republic, DOM
3077887, DOM, DOM, Dominican Republic, DOM
3077888, DOM, DOM, Dominican Republic, DOM
3077889, DOM, DOM, Dominican Republic, DOM
3077890, DOM, DOM, Dominican Republic, DOM
3077891, DOM, DOM, Dominican Republic, DOM
3077892, DOM, DOM, Dominican Republic, DOM
3077893, DOM, DOM, Dominican Republic, DOM
3077894, DOM, DOM, Dominican Republic, DOM
3077895, DOM, DOM, Dominican Republic, DOM
3077896, DZA, DZA, Algeria, WAF-FRA
3077897, DZA, DZA, Algeria, WAF-FRA
3077898, DZA, DZA, Algeria, WAF-FRA
3077899, DZA, DZA, Algeria, WAF-FRA
3077900, DZA, DZA, Algeria, WAF-FRA
3077901, DZA, DZA, Algeria, WAF-FRA
3077902, DZA, DZA, Algeria, WAF-FRA
3077903, DZA, DZA, Algeria, WAF-FRA
3077904, DZA, DZA, Algeria, WAF-FRA
3077905, DZA, DZA, Algeria, WAF-FRA
3077906, DZA, DZA, Algeria, WAF-FRA
3077907, DZA, DZA, Algeria, WAF-FRA
3077908, DZA, DZA, Algeria, WAF-FRA
3077909, DZA, DZA, Algeria, WAF-FRA
3077910, DZA, DZA, Algeria, WAF-FRA
3077911, DZA, DZA, Algeria, WAF-FRA
3077912, DZA, DZA, Algeria, WAF-FRA
3077913, DZA, DZA, Algeria, WAF-FRA
3077914, DZA, DZA, Algeria, WAF-FRA
3077915, DZA, DZA, Algeria, WAF-FRA
3077916, DZA, DZA, Algeria, WAF-FRA
3077917, DZA, DZA, Algeria, WAF-FRA
3077918, DZA, DZA, Algeria, WAF-FRA
3077919, DZA, DZA, Algeria, WAF-FRA
3077920, DZA, DZA, Algeria, WAF-FRA
3077921, DZA, DZA, Algeria, WAF-FRA
3077922, DZA, DZA, Algeria, WAF-FRA
3077923, DZA, DZA, Algeria, WAF-FRA
3077924, DZA, DZA, Algeria, WAF-FRA
3077925, DZA, DZA, Algeria, WAF-FRA
3077926, DZA, DZA, Algeria, WAF-FRA
3077927, DZA, DZA, Algeria, WAF-FRA
3077928, DZA, DZA, Algeria, WAF-FRA
3077929, DZA, DZA, Algeria, WAF-FRA
3077930, DZA, DZA, Algeria, WAF-FRA
3077931, DZA, DZA, Algeria, WAF-FRA
3077932, DZA, DZA, Algeria, WAF-FRA
3077933, DZA, DZA, Algeria, WAF-FRA
3077934, DZA, DZA, Algeria, WAF-FRA
3077935, DZA, DZA, Algeria, WAF-FRA
3077936, DZA, DZA, Algeria, WAF-FRA
3077937, ECU, ECU, Ecuador, ECU
3077938, ECU, ECU, Ecuador, ECU
3077939, ECU, ECU, Ecuador, ECU
3077940, ECU, ECU, Ecuador, ECU
3077941, ECU, ECU, Ecuador, ECU
3077942, ECU, ECU, Ecuador, ECU
3077943, ECU, ECU, Ecuador, ECU
3077944, ECU, ECU, Ecuador, ECU
3077945, ECU, ECU, Ecuador, ECU
3077946, ECU, ECU, Ecuador, ECU
3077947, ECU, ECU, Ecuador, ECU
3077948, ECU, ECU, Ecuador, ECU
3077949, ECU, ECU, Ecuador, ECU
3077950, ECU, ECU, Ecuador, ECU
3077951, ECU, ECU, Ecuador, ECU
3077952, ECU, ECU, Ecuador, ECU
3077953, ECU, ECU, Ecuador, ECU
3077955, ECU, ECU, Ecuador, ECU
3077956, EGY, EGY, Egypt, EGY-GBR
3077959, EGY, EGY, Egypt, EGY-GBR
3077961, EGY, EGY, Egypt, EGY-GBR
3077962, EGY, EGY, Egypt, EGY-GBR
3077968, EGY, EGY, Egypt, EGY-GBR
3077969, EGY, EGY, Egypt, EGY-GBR
3077973, EGY, EGY, Egypt, EGY-GBR
3077974, EGY, EGY, Egypt, EGY-GBR
3077975, EGY, EGY, Egypt, OSM-EGY
3077979, ERI, ERI, Eritrea, ERI
3077980, ERI, ERI, Eritrea, ERI
3077981, ERI, ERI, Eritrea, ERI
3077982, ERI, ERI, Eritrea, ETH
3077983, ERI, ERI, Eritrea, ETH
3077984, ERI, ERI, Eritrea, ERI
3077985, ESH, ESH, Western Sahara, ESH-ESP
3077986, ESH, ESH, Western Sahara, ESH-ESP
3077987, ESP, ESP, Spain, ESP
3077988, ESP, ESP, Spain, ESP
3077989, ESP, ESP, Spain, ESP
3077990, ESP, ESP, Spain, ESP
3077991, ESP, ESP, Spain, ESP
3077992, ESP, ESP, Spain, ESP
3077993, ESP, ESP, Spain, ESP
3077994, ESP, ESP, Spain, ESP
3077995, ESP, ESP, Spain, ESP
3077996, ESP, ESP, Spain, ESP
3077997, ESP, ESP, Spain, ESP
3077998, ESP, ESP, Spain, ESP
3077999, ESP, ESP, Spain, ESP
3078000, ESP, ESP, Spain, ESP
3078001, ESP, ESP, Spain, ESP
3078002, ESP, ESP, Spain, ESP
3078003, ESP, ESP, Spain, ESP
3078004, EST, EST, Estonia, RUS
3078005, EST, EST, Estonia, RUS
3078006, EST, EST, Estonia, RUS
3078007, EST, EST, Estonia, RUS
3078008, EST, EST, Estonia, RUS
3078009, EST, EST, Estonia, RUS
3078010, EST, EST, Estonia, RUS
3078011, EST, EST, Estonia, RUS
3078012, EST, EST, Estonia, RUS
3078013, EST, EST, Estonia, RUS
3078014, EST, EST, Estonia, RUS
3078015, EST, EST, Estonia, RUS
3078016, EST, EST, Estonia, RUS
3078017, EST, EST, Estonia, RUS
3078018, EST, EST, Estonia, RUS
3078019, ETH, ETH, Ethiopia, ETH
3078020, ETH, ETH, Ethiopia, ETH
3078023, ETH, ETH, Ethiopia, ETH
3078024, ETH, ETH, Ethiopia, ETH
3078025, ETH, ETH, Ethiopia, ETH
3078026, ETH, ETH, Ethiopia, ETH
3078027, ETH, ETH, Ethiopia, ETH
3078028, ETH, ETH, Ethiopia, ETH
3078029, FIN, FIN, Finland, RUS
3078030, FJI, FJI, Fiji, FJI
3078031, FJI, FJI, Fiji, FJI
3078032, FJI, FJI, Fiji, FJI
3078033, FJI, FJI, Fiji, FJI
3078034, FJI, FJI, Fiji, FJI
3078035, FRA, FRA, France, FRA
3078036, FRA, FRA, France, FRA
3078037, FRA, FRA, France, FRA
3078038, FRA, FRA, France, FRA
3078039, FRA, FRA, France, FRA
3078040, FRA, FRA, France, FRA
3078041, FRA, FRA, France, FRA
3078042, FRA, FRA, France, FRA
3078043, FRA, FRA, France, FRA
3078044, FRA, FRA, France, FRA
3078045, FRA, FRA, France, FRA
3078046, FRA, FRA, France, FRA
3078047, FRA, FRA, France, FRA
3078048, FRA, FRA, France, FRA
3078049, FRA, FRA, France, FRA
3078050, FRA, FRA, France, FRA
3078051, FRO, FRO, Faroe Islands, FRO
3078052, FRO, FRO, Faroe Islands, FRO
3078053, FRO, FRO, Faroe Islands, FRO
3078054, FRO, FRO, Faroe Islands, FRO
3078055, FRO, FRO, Faroe Islands, FRO
3078056, FRO, FRO, Faroe Islands, FRO
3078057, FSM, FSM, Micronesia, FSM
3078058, FSM, FSM, Micronesia, FSM
3078059, FSM, FSM, Micronesia, FSM
3078060, FSM, FSM, Micronesia, FSM
3078061, GBR, GBR, United Kingdom, GBR
3078062, GBR, GBR, United Kingdom, GBR
3078063, GBR, GBR, United Kingdom, GBR
3078064, GBR, GBR, United Kingdom, GBR
3078065, GEO, GEO, Georgia, RUS
3078066, GEO, GEO, Georgia, RUS
3078067, GEO, GEO, Georgia, RUS
3078068, GEO, GEO, Georgia, RUS
3078069, GEO, GEO, Georgia, RUS
3078070, GEO, GEO, Georgia, RUS
3078071, GEO, GEO, Georgia, RUS
3078072, GEO, GEO, Georgia, RUS
3078073, GEO, GEO, Georgia, RUS
3078074, GEO, GEO, Georgia, RUS
3078075, GHA, GHA, Ghana, GOC-GBR
3078076, GHA, GHA, Ghana, GOC-GBR
3078077, GHA, GHA, Ghana, GOC-GBR
3078078, GHA, GHA, Ghana, GOC-GBR
3078079, GHA, GHA, Ghana, GOC-GBR
3078080, GHA, GHA, Ghana, GOC-GBR
3078081, GHA, GHA, Ghana, GOC-GBR
3078082, GHA, GHA, Ghana, GOC-GBR
3078083, GHA, GHA, Ghana, TOG-GBR
3078084, GHA, GHA, Ghana, GOC-GBR
3078085, GIB, GIB, Gibraltar, GIB
3078086, GIN, GIN, Guinea, WAF-FRA
3078087, GIN, GIN, Guinea, WAF-FRA
3078088, GIN, GIN, Guinea, WAF-FRA
3078090, GIN, GIN, Guinea, WAF-FRA
3078091, GIN, GIN, Guinea, WAF-FRA
3078092, GIN, GIN, Guinea, WAF-FRA
3078093, GIN, GIN, Guinea, WAF-FRA
3078094, GLP, GLP, Guadeloupe, GLP
3078095, GLP, GLP, Guadeloupe, GLP
3078096, GLP, GLP, Guadeloupe, GLP
3078097, GMB, GMB, Gambia, GMB-GBR
3078098, GMB, GMB, Gambia, GMB-GBR
3078099, GMB, GMB, Gambia, GMB-GBR
3078100, GMB, GMB, Gambia, GMB-GBR
3078101, GMB, GMB, Gambia, GMB-GBR
3078102, GMB, GMB, Gambia, GMB-GBR
3078103, GNB, GNB, Guinea-Bissau, GNB-POR
3078104, GNB, GNB, Guinea-Bissau, GNB-POR
3078105, GNB, GNB, Guinea-Bissau, GNB-POR
3078106, GNB, GNB, Guinea-Bissau, GNB-POR
3078107, GNB, GNB, Guinea-Bissau, GNB-POR
3078108, GNB, GNB, Guinea-Bissau, GNB-POR
3078109, GNB, GNB, Guinea-Bissau, GNB-POR
3078110, GNB, GNB, Guinea-Bissau, GNB-POR
3078111, GNB, GNB, Guinea-Bissau, GNB-POR
3078112, GNQ, GNQ, Equatorial Guinea, GNQ-SPA
3078113, GNQ, GNQ, Equatorial Guinea, GNQ-SPA
3078114, GNQ, GNQ, Equatorial Guinea, GNQ-SPA
3078115, GNQ, GNQ, Equatorial Guinea, GNQ-SPA
3078116, GNQ, GNQ, Equatorial Guinea, GNQ-SPA
3078117, GNQ, GNQ, Equatorial Guinea, GNQ-SPA
3078118, GNQ, GNQ, Equatorial Guinea, GNQ-SPA
3078119, GRC, GRC, Greece, GRC
3078120, GRC, GRC, Greece, GRC
3078121, GRC, GRC, Greece, GRC
3078122, GRC, GRC, Greece, GRC
3078123, GRC, GRC, Greece, GRC
3078124, GRC, GRC, Greece, GRC
3078125, GRC, GRC, Greece, GRC
3078126, GRC, GRC, Greece, GRC
3078127, GRD, GRD, Grenada, GRD
3078128, GRD, GRD, Grenada, GRD
3078129, GRD, GRD, Grenada, GRD
3078130, GRD, GRD, Grenada, GRD
3078131, GRD, GRD, Grenada, GRD
3078132, GRD, GRD, Grenada, GRD
3078133, GRD, GRD, Grenada, GRD
3078134, GRL, GRL, Greenland, GRL
3078135, GRL, GRL, Greenland, GRL
3078136, GRL, GRL, Greenland, GRL
3078137, GTM, GTM, Guatemala, GTM
3078138, GTM, GTM, Guatemala, GTM
3078139, GTM, GTM, Guatemala, GTM
3078140, GTM, GTM, Guatemala, GTM
3078141, GTM, GTM, Guatemala, GTM
3078142, GTM, GTM, Guatemala, GTM
3078143, GTM, GTM, Guatemala, GTM
3078144, GTM, GTM, Guatemala, GTM
3078145, GTM, GTM, Guatemala, GTM
3078146, GTM, GTM, Guatemala, GTM
3078147, GTM, GTM, Guatemala, GTM
3078148, GTM, GTM, Guatemala, GTM
3078149, GTM, GTM, Guatemala, GTM
3078150, GTM, GTM, Guatemala, GTM
3078151, GTM, GTM, Guatemala, GTM
3078152, GTM, GTM, Guatemala, GTM
3078153, GTM, GTM, Guatemala, GTM
3078154, GTM, GTM, Guatemala, GTM
3078155, GTM, GTM, Guatemala, GTM
3078156, GTM, GTM, Guatemala, GTM
3078157, GTM, GTM, Guatemala, GTM
3078158, GTM, GTM, Guatemala, GTM
3078159, GUF, GUF, French Guiana, GUF
3078160, GUF, GUF, French Guiana, GUF
3078161, GUM, GUM, Guam, GUM
3078162, GUM, GUM, Guam, GUM
3078163, GUM, GUM, Guam, GUM
3078164, GUM, GUM, Guam, GUM
3078165, GUM, GUM, Guam, GUM
3078166, GUM, GUM, Guam, GUM
3078167, GUM, GUM, Guam, GUM
3078168, GUM, GUM, Guam, GUM
3078169, GUM, GUM, Guam, GUM
3078170, GUM, GUM, Guam, GUM
3078171, GUM, GUM, Guam, GUM
3078172, GUM, GUM, Guam, GUM
3078173, GUM, GUM, Guam, GUM
3078174, GUM, GUM, Guam, GUM
3078175, GUM, GUM, Guam, GUM
3078176, GUM, GUM, Guam, GUM
3078177, GUM, GUM, Guam, GUM
3078178, GUM, GUM, Guam, GUM
3078179, GUM, GUM, Guam, GUM
3078180, GUY, GUY, Guyana, GUY
3078181, GUY, GUY, Guyana, GUY
3078182, GUY, GUY, Guyana, GUY
3078183, GUY, GUY, Guyana, GUY
3078184, GUY, GUY, Guyana, GUY
3078185, GUY, GUY, Guyana, GUY
3078186, GUY, GUY, Guyana, GUY
3078187, GUY, GUY, Guyana, GUY
3078188, GUY, GUY, Guyana, GUY
3078189, GUY, GUY, Guyana, GUY
3078190, HKG, HKG, Hong Kong, HKG-GBR
3078191, HKG, HKG, Hong Kong, HKG-GBR
3078192, HKG, HKG, Hong Kong, HKG-GBR
3078193, HKG, HKG, Hong Kong, HKG-GBR
3078194, HKG, HKG, Hong Kong, HKG-GBR
3078195, HKG, HKG, Hong Kong, HKG-GBR
3078196, HKG, HKG, Hong Kong, HKG-GBR
3078197, HKG, HKG, Hong Kong, HKG-GBR
3078198, HKG, HKG, Hong Kong, HKG-GBR
3078199, HKG, HKG, Hong Kong, HKG-GBR
3078200, HKG, HKG, Hong Kong, HKG-GBR
3078201, HKG, HKG, Hong Kong, HKG-GBR
3078202, HKG, HKG, Hong Kong, HKG-GBR
3078203, HKG, HKG, Hong Kong, HKG-GBR
3078204, HKG, HKG, Hong Kong, HKG-GBR
3078205, HKG, HKG, Hong Kong, HKG-GBR
3078206, HKG, HKG, Hong Kong, HKG-GBR
3078207, HKG, HKG, Hong Kong, HKG-GBR
3078208, HND, HND, Honduras, HND
3078209, HND, HND, Honduras, HND
3078210, HND, HND, Honduras, HND
3078211, HND, HND, Honduras, HND
3078212, HND, HND, Honduras, HND
3078213, HND, HND, Honduras, HND
3078214, HND, HND, Honduras, HND
3078215, HND, HND, Honduras, HND
3078216, HND, HND, Honduras, HND
3078217, HND, HND, Honduras, HND
3078218, HND, HND, Honduras, HND
3078219, HND, HND, Honduras, HND
3078220, HND, HND, Honduras, HND
3078221, HND, HND, Honduras, HND
3078222, HND, HND, Honduras, HND
3078223, HND, HND, Honduras, HND
3078224, HND, HND, Honduras, HND
3078225, HND, HND, Honduras, HND
3078226, HRV, HRV, Croatia, AUH
3078227, HRV, HRV, Croatia, AUH
3078228, HRV, HRV, Croatia, AUH
3078229, HRV, HRV, Croatia, AUH
3078230, HRV, HRV, Croatia, AUH
3078231, HRV, HRV, Croatia, AUH
3078232, HRV, HRV, Croatia, AUH
3078233, HRV, HRV, Croatia, AUH
3078234, HRV, HRV, Croatia, AUH
3078236, HRV, HRV, Croatia, AUH
3078237, HRV, HRV, Croatia, AUH
3078238, HRV, HRV, Croatia, AUH
3078239, HRV, HRV, Croatia, AUH
3078240, HRV, HRV, Croatia, AUH
3078241, HRV, HRV, Croatia, AUH
3078242, HRV, HRV, Croatia, AUH
3078243, HRV, HRV, Croatia, AUH
3078244, HTI, HTI, Haiti, HTI
3078245, HTI, HTI, Haiti, HTI
3078246, HTI, HTI, Haiti, HTI
3078247, HTI, HTI, Haiti, HTI
3078248, HTI, HTI, Haiti, HTI
3078249, HTI, HTI, Haiti, HTI
3078250, HTI, HTI, Haiti, HTI
3078251, HTI, HTI, Haiti, HTI
3078252, HTI, HTI, Haiti, HTI
3078253, HTI, HTI, Haiti, HTI
3078256, HUN, HUN, Hungary, AUH
3078257, HUN, HUN, Hungary, AUH
3078259, HUN, HUN, Hungary, AUH
3078261, HUN, HUN, Hungary, AUH
3078262, HUN, HUN, Hungary, AUH
3078263, HUN, HUN, Hungary, AUH
3078264, HUN, HUN, Hungary, AUH
3078265, HUN, HUN, Hungary, AUH
3078268, HUN, HUN, Hungary, AUH
3078269, HUN, HUN, Hungary, AUH
3078271, HUN, HUN, Hungary, AUH
3078272, HUN, HUN, Hungary, AUH
3078273, HUN, HUN, Hungary, AUH
3078274, IDN, IDN, Indonesia, IDN
3078275, IDN, IDN, Indonesia, IDN
3078276, IDN, IDN, Indonesia, IDN
3078277, IDN, IDN, Indonesia, IDN
3078278, IDN, IDN, Indonesia, IDN
3078279, IDN, IDN, Indonesia, IDN
3078280, IDN, IDN, Indonesia, IDN
3078281, IDN, IDN, Indonesia, IDN
3078282, IDN, IDN, Indonesia, IDN
3078283, IDN, IDN, Indonesia, IDN
3078284, IDN, IDN, Indonesia, IDN
3078285, IDN, IDN, Indonesia, IDN
3078286, IDN, IDN, Indonesia, IDN
3078287, IDN, IDN, Indonesia, IDN
3078288, IDN, IDN, Indonesia, IDN
3078289, IDN, IDN, Indonesia, IDN
3078290, IDN, IDN, Indonesia, IDN
3078291, IDN, IDN, Indonesia, IDN
3078292, IDN, IDN, Indonesia, IDN
3078293, IDN, IDN, Indonesia, IDN
3078294, IDN, IDN, Indonesia, IDN
3078295, IDN, IDN, Indonesia, IDN
3078296, IDN, IDN, Indonesia, IDN
3078297, IDN, IDN, Indonesia, IDN
3078298, IDN, IDN, Indonesia, IDN
3078299, IDN, IDN, Indonesia, IDN
3078300, IDN, IDN, Indonesia, IDN
3078301, IDN, IDN, Indonesia, IDN
3078302, IDN, IDN, Indonesia, IDN
3078303, IDN, IDN, Indonesia, IDN
3078304, IDN, IDN, Indonesia, IDN
3078305, IDN, IDN, Indonesia, IDN
3078306, IND, IND, India, IND-GBR
3078307, IND, IND, India, IND-GBR
3078311, IND, IND, India, IND-GBR
3078312, IND, IND, India, IND-GBR
3078313, IND, IND, India, IND-GBR
3078314, IND, IND, India, IND-GBR
3078315, IND, IND, India, IND-GBR
3078316, IND, IND, India, IND-GBR
3078317, IND, IND, India, IND-GBR
3078318, IND, IND, India, IND-GBR
3078319, IND, IND, India, IND-GBR
3078320, IND, IND, India, IND-GBR
3078322, IND, IND, India, IND-GBR
3078323, IND, IND, India, IND-GBR
3078324, IND, IND, India, IND-GBR
3078325, IND, IND, India, IND-GBR
3078326, IND, IND, India, IND-GBR
3078327, IND, IND, India, IND-GBR
3078328, IND, IND, India, IND-GBR
3078329, IND, IND, India, IND-GBR
3078330, IND, IND, India, IND-GBR
3078331, IND, IND, India, IND-GBR
3078332, IND, IND, India, IND-GBR
3078333, IND, IND, India, IND-GBR
3078334, IND, IND, India, IND-GBR
3078335, IND, IND, India, IND-GBR
3078336, IND, IND, India, IND-GBR
3078337, IND, IND, India, IND-GBR
3078339, IND, IND, India, IND-GBR
3078341, IRL, IRL, Ireland, IRL
3078342, IRL, IRL, Ireland, IRL
3078343, IRL, IRL, Ireland, IRL
3078344, IRL, IRL, Ireland, IRL
3078345, IRL, IRL, Ireland, IRL
3078346, IRL, IRL, Ireland, IRL
3078347, IRL, IRL, Ireland, IRL
3078348, IRL, IRL, Ireland, IRL
3078349, IRL, IRL, Ireland, IRL
3078350, IRL, IRL, Ireland, IRL
3078351, IRL, IRL, Ireland, IRL
3078352, IRL, IRL, Ireland, IRL
3078353, IRL, IRL, Ireland, IRL
3078354, IRL, IRL, Ireland, IRL
3078355, IRL, IRL, Ireland, IRL
3078356, IRL, IRL, Ireland, IRL
3078357, IRL, IRL, Ireland, IRL
3078358, IRL, IRL, Ireland, IRL
3078359, IRL, IRL, Ireland, IRL
3078360, IRL, IRL, Ireland, IRL
3078361, IRL, IRL, Ireland, IRL
3078362, IRL, IRL, Ireland, IRL
3078363, IRL, IRL, Ireland, IRL
3078364, IRL, IRL, Ireland, IRL
3078365, IRL, IRL, Ireland, IRL
3078366, IRL, IRL, Ireland, IRL
3078367, IRN, IRN, Iran, GBR-KUW
3078368, IRN, IRN, Iran, IRN
3078369, IRN, IRN, Iran, IRN
3078370, IRN, IRN, Iran, IRN
