ID,ISO,NAME_0,HASC_1,ISONEW,Colony
3095215,HUN,Hungary,HU.PE,AUH,HUN
3095216,HUN,Hungary,HU.PE,AUH,HUN
3095217,HUN,Hungary,HU.PE,AUH,HUN
3095218,HUN,Hungary,HU.PE,AUH,HUN
3095219,HUN,Hungary,HU.PE,AUH,HUN
3095220,HUN,Hungary,HU.TO,AUH,HUN
3095221,HUN,Hungary,HU.TO,AUH,HUN
3095222,HUN,Hungary,HU.TO,AUH,HUN
3095223,HUN,Hungary,HU.TO,AUH,HUN
3095224,HUN,Hungary,HU.TO,AUH,HUN
3095225,SVK,Slovakia,SK.NI,AUH,SVK
3095226,SVK,Slovakia,SK.TA,AUH,SVK
3095227,SVK,Slovakia,SK.NI,AUH,SVK
3095228,SVK,Slovakia,SK.TA,AUH,SVK
3095229,SVK,Slovakia,SK.TA,AUH,SVK
3095230,IND,India,IN.UP,IND,IND
3095231,IND,India,IN.UP,IND,IND
3095232,IND,India,IN.UP,IND,IND
3095233,IND,India,IN.AR,IND,IND
3095234,IND,India,IN.AS,IND,IND
3095235,IND,India,IN.AS,IND,IND
3095236,IND,India,IN.UP,IND,IND
3095237,IND,India,IN.UP,IND,IND
3095238,IND,India,IN.UP,IND,IND
3095239,IND,India,IN.UP,IND,IND
3095240,IND,India,IN.UP,IND,IND
3095241,IND,India,IN.UP,IND,IND
3095242,IND,India,IN.UP,IND,IND
3095243,IND,India,IN.UP,IND,IND
3095244,IND,India,IN.UP,IND,IND
3095245,IND,India,IN.UP,IND,IND
3095246,BGD,Bangladesh,BD.RJ,BGD,BGD
3095247,BGD,Bangladesh,BD.RJ,BGD,BGD
3095248,BGD,Bangladesh,BD.RJ,BGD,BGD
3095249,BGD,Bangladesh,BD.RJ,BGD,BGD
3095250,BGD,Bangladesh,BD.RJ,BGD,BGD
3095251,IND,India,IN.AS,IND,IND
3095252,IND,India,IN.AS,IND,IND
3095253,IND,India,IN.AS,IND,IND
3095254,BGD,Bangladesh,BD.RJ,BGD,BGD
3095255,IND,India,IN.BR,IND,IND
3095256,IND,India,IN.BR,IND,IND
3095257,IND,India,IN.JH,IND,IND
3095258,IND,India,IN.JH,IND,IND
3095259,IND,India,IN.JH,IND,IND
3095260,IND,India,IN.UP,IND,IND
3095261,IND,India,IN.WB,IND,IND
3095262,IND,India,IN.WB,IND,IND
3095263,IND,India,IN.WB,IND,IND
3095264,IND,India,IN.WB,IND,IND
3095265,IND,India,IN.WB,IND,IND
3095266,IND,India,IN.WB,IND,IND
3095267,IND,India,IN.WB,IND,IND
3095268,IND,India,IN.WB,IND,IND
3095269,IND,India,IN.WB,IND,IND
3095270,IND,India,IN.UP,IND,IND
3095271,IND,India,IN.BR,IND,IND
3095272,BGD,Bangladesh,BD.RJ,BGD,BGD
3095273,BGD,Bangladesh,BD.RJ,BGD,BGD
3095274,BGD,Bangladesh,BD.RJ,BGD,BGD
3095275,BGD,Bangladesh,BD.RJ,BGD,BGD
3095276,BGD,Bangladesh,BD.RJ,BGD,BGD
3095277,IRN,Iran,IR.KZ,IRN,IRN
3095278,IRN,Iran,IR.KZ,IRN,IRN
3095279,IRN,Iran,IR.KZ,IRN,IRN
3095280,IRN,Iran,IR.KZ,IRN,IRN
3095281,IRN,Iran,IR.KZ,IRN,IRN
3095282,IRN,Iran,IR.KZ,IRN,IRN
3095283,IRN,Iran,IR.KZ,IRN,IRN
3095284,IRN,Iran,IR.KZ,IRN,IRN
3095285,IRQ,Iraq,IQ.AN,IRQ,IRQ
3095286,IRQ,Iraq,IQ.AN,IRQ,IRQ
3095287,IRQ,Iraq,IQ.BB,IRQ,IRQ
3095288,IRQ,Iraq,IQ.AN,IRQ,IRQ
3095289,SYR,Syria,SY.DY,SYR,SYR
3095290,IRQ,Iraq,IQ.BG,IRQ,IRQ
3095291,IRQ,Iraq,IQ.BG,IRQ,IRQ
3095292,IRQ,Iraq,IQ.DI,IRQ,IRQ
3095293,IRQ,Iraq,IQ.DI,IRQ,IRQ
3095294,IRQ,Iraq,IQ.DI,IRQ,IRQ
3095295,IRQ,Iraq,IQ.DI,IRQ,IRQ
3095296,IRQ,Iraq,IQ.MA,IRQ,IRQ
3095297,IRQ,Iraq,IQ.MA,IRQ,IRQ
3095298,IRQ,Iraq,IQ.WA,IRQ,IRQ
3095299,IRQ,Iraq,IQ.WA,IRQ,IRQ
3095300,IRQ,Iraq,IQ.WA,IRQ,IRQ
3095301,IRQ,Iraq,IQ.BG,IRQ,IRQ
3095302,IRQ,Iraq,IQ.DI,IRQ,IRQ
3095303,IRQ,Iraq,IQ.DI,IRQ,IRQ
3095304,IRQ,Iraq,IQ.DI,IRQ,IRQ
3095305,IRQ,Iraq,IQ.DI,IRQ,IRQ
3095306,IRQ,Iraq,IQ.DI,IRQ,IRQ
3095307,IRQ,Iraq,IQ.SD,IRQ,IRQ
3095308,IRQ,Iraq,IQ.SD,IRQ,IRQ
3095309,IRQ,Iraq,IQ.SD,IRQ,IRQ
3095310,IRQ,Iraq,IQ.SD,IRQ,IRQ
3095311,IRQ,Iraq,IQ.SD,IRQ,IRQ
3095312,IRQ,Iraq,IQ.AN,IRQ,IRQ
3095313,IRQ,Iraq,IQ.MU,IRQ,IRQ
3095314,IRQ,Iraq,IQ.MU,IRQ,IRQ
3095315,IRQ,Iraq,IQ.QA,IRQ,IRQ
3095316,IRQ,Iraq,IQ.QA,IRQ,IRQ
3095317,IRQ,Iraq,IQ.NA,IRQ,IRQ
3095318,IRQ,Iraq,IQ.BB,IRQ,IRQ
3095319,IRQ,Iraq,IQ.BB,IRQ,IRQ
3095320,IRQ,Iraq,IQ.DQ,IRQ,IRQ
3095321,IRQ,Iraq,IQ.MA,IRQ,IRQ
3095322,IRQ,Iraq,IQ.DA,IRQ,IRQ
3095323,IRQ,Iraq,IQ.NI,IRQ,IRQ
3095324,IRQ,Iraq,IQ.NI,IRQ,IRQ
3095325,IRQ,Iraq,IQ.SD,IRQ,IRQ
3095326,IRQ,Iraq,IQ.NI,IRQ,IRQ
3095327,IRQ,Iraq,IQ.NI,IRQ,IRQ
3095328,IRQ,Iraq,IQ.NI,IRQ,IRQ
3095329,IRQ,Iraq,IQ.SD,IRQ,IRQ
3095330,IRQ,Iraq,IQ.TS,IRQ,IRQ
3095331,IRQ,Iraq,IQ.TS,IRQ,IRQ
3095332,IRQ,Iraq,IQ.SD,IRQ,IRQ
3095333,IRQ,Iraq,IQ.TS,IRQ,IRQ
3095334,IRQ,Iraq,IQ.SD,IRQ,IRQ
3095335,IRQ,Iraq,IQ.TS,IRQ,IRQ
3095336,IRN,Iran,IR.KZ,IRN,IRN
3095337,IRQ,Iraq,IQ.BA,IRQ,IRQ
3095338,IRN,Iran,IR.KZ,IRN,IRN
3095339,IRN,Iran,IR.KZ,IRN,IRN
3095340,IRN,Iran,IR.KZ,IRN,IRN
3095341,IRQ,Iraq,IQ.BA,IRQ,IRQ
3095342,IRN,Iran,IR.KZ,IRN,IRN
3095343,IRN,Iran,IR.KZ,IRN,IRN
3095344,IRN,Iran,IR.KZ,IRN,IRN
3095345,IRN,Iran,IR.KZ,IRN,IRN
3095346,IRN,Iran,IR.KZ,IRN,IRN
3095347,IRN,Iran,IR.KZ,IRN,IRN
3095348,IRN,Iran,IR.KZ,IRN,IRN
3095349,IRN,Iran,IR.KZ,IRN,IRN
3095350,IRN,Iran,IR.KZ,IRN,IRN
3095351,IRN,Iran,IR.KZ,IRN,IRN
3095352,IRN,Iran,IR.KZ,IRN,IRN
3095353,IRN,Iran,IR.KZ,IRN,IRN
3095354,IRN,Iran,IR.KZ,IRN,IRN
3095355,KAZ,Kazakhstan,KZ.AR,KAZ,KAZ
3095356,KAZ,Kazakhstan,KZ.AR,KAZ,KAZ
3095357,KAZ,Kazakhstan,KZ.WK,KAZ,KAZ
3095358,RUS,Russia,RU.OB,RUS,RUS
3095359,RUS,Russia,RU.OB,RUS,RUS
3095360,RUS,Russia,RU.OB,RUS,RUS
3095361,KAZ,Kazakhstan,KZ.EK,KAZ,KAZ
3095362,KAZ,Kazakhstan,KZ.PA,KAZ,KAZ
3095363,KAZ,Kazakhstan,KZ.AR,KAZ,KAZ
3095364,RUS,Russia,RU.OB,RUS,RUS
3095365,RUS,Russia,RU.OB,RUS,RUS
3095366,RUS,Russia,RU.OB,RUS,RUS
3095367,RUS,Russia,RU.OB,RUS,RUS
3095368,RUS,Russia,RU.OB,RUS,RUS
3095369,RUS,Russia,RU.OB,RUS,RUS
3095370,RUS,Russia,RU.OB,RUS,RUS
3095371,RUS,Russia,RU.OB,RUS,RUS
3095372,RUS,Russia,RU.OB,RUS,RUS
3095373,RUS,Russia,RU.OB,RUS,RUS
3095374,RUS,Russia,RU.OB,RUS,RUS
3095375,KAZ,Kazakhstan,KZ.QO,KAZ,KAZ
3095376,KAZ,Kazakhstan,KZ.QO,KAZ,KAZ
3095377,KAZ,Kazakhstan,KZ.QO,KAZ,KAZ
3095378,KAZ,Kazakhstan,KZ.QO,KAZ,KAZ
3095379,KAZ,Kazakhstan,KZ.QO,KAZ,KAZ
3095380,KAZ,Kazakhstan,KZ.QO,KAZ,KAZ
3095381,KAZ,Kazakhstan,KZ.QO,KAZ,KAZ
3095382,KAZ,Kazakhstan,KZ.QO,KAZ,KAZ
3095383,KAZ,Kazakhstan,KZ.QO,KAZ,KAZ
3095384,KAZ,Kazakhstan,KZ.QO,KAZ,KAZ
3095385,KAZ,Kazakhstan,KZ.QO,KAZ,KAZ
3095386,KAZ,Kazakhstan,KZ.PA,KAZ,KAZ
3095387,RUS,Russia,RU.OM,RUS,RUS
3095388,KAZ,Kazakhstan,KZ.QO,KAZ,KAZ
3095389,KAZ,Kazakhstan,KZ.QO,KAZ,KAZ
3095390,KAZ,Kazakhstan,KZ.QO,KAZ,KAZ
3095391,KAZ,Kazakhstan,KZ.QO,KAZ,KAZ
3095392,KAZ,Kazakhstan,KZ.QO,KAZ,KAZ
3095393,KAZ,Kazakhstan,KZ.QO,KAZ,KAZ
3095394,KAZ,Kazakhstan,KZ.SK,KAZ,KAZ
3095395,KAZ,Kazakhstan,KZ.SK,KAZ,KAZ
3095396,KAZ,Kazakhstan,KZ.SK,KAZ,KAZ
3095397,KAZ,Kazakhstan,KZ.SK,KAZ,KAZ
3095398,KAZ,Kazakhstan,KZ.QO,KAZ,KAZ
3095399,KAZ,Kazakhstan,KZ.QO,KAZ,KAZ
3095400,KAZ,Kazakhstan,KZ.SK,KAZ,KAZ
3095401,KAZ,Kazakhstan,KZ.SK,KAZ,KAZ
3095402,KAZ,Kazakhstan,KZ.SK,KAZ,KAZ
3095403,KAZ,Kazakhstan,KZ.SK,KAZ,KAZ
3095404,RUS,Russia,RU.OM,RUS,RUS
3095405,KAZ,Kazakhstan,KZ.PA,KAZ,KAZ
3095406,RUS,Russia,RU.OM,RUS,RUS
3095407,KAZ,Kazakhstan,KZ.PA,KAZ,KAZ
3095408,KAZ,Kazakhstan,KZ.EK,KAZ,KAZ
3095409,MMR,Myanmar,MM.SH,MMR,MMR
3095410,MMR,Myanmar,MM.SH,MMR,MMR
3095411,LAO,Laos,LA.BK,LAO,LAO
3095412,MMR,Myanmar,MM.SH,MMR,MMR
3095413,MMR,Myanmar,MM.SH,MMR,MMR
3095414,MMR,Myanmar,MM.SH,MMR,MMR
3095415,LAO,Laos,LA.BK,LAO,LAO
3095416,MMR,Myanmar,MM.SH,MMR,MMR
3095417,MMR,Myanmar,MM.SH,MMR,MMR
3095418,LAO,Laos,LA.BK,LAO,LAO
3095419,LAO,Laos,LA.BK,LAO,LAO
3095420,LAO,Laos,LA.BK,LAO,LAO
3095421,LAO,Laos,LA.BK,LAO,LAO
3095422,LAO,Laos,LA.BK,LAO,LAO
3095423,LAO,Laos,LA.BK,LAO,LAO
3095424,MMR,Myanmar,MM.SH,MMR,MMR
3095425,MMR,Myanmar,MM.SH,MMR,MMR
3095426,MMR,Myanmar,MM.SH,MMR,MMR
3095427,MMR,Myanmar,MM.SH,MMR,MMR
3095428,LAO,Laos,LA.BK,LAO,LAO
3095429,MMR,Myanmar,MM.SH,MMR,MMR
3095430,LAO,Laos,LA.BK,LAO,LAO
3095431,LAO,Laos,LA.BK,LAO,LAO
3095432,LAO,Laos,LA.BK,LAO,LAO
3095433,LAO,Laos,LA.BK,LAO,LAO
3095434,LAO,Laos,LA.BK,LAO,LAO
3095435,LAO,Laos,LA.BK,LAO,LAO
3095436,LAO,Laos,LA.BK,LAO,LAO
3095437,LAO,Laos,LA.BK,LAO,LAO
3095438,MMR,Myanmar,MM.SH,MMR,MMR
3095439,MMR,Myanmar,MM.SH,MMR,MMR
3095440,MMR,Myanmar,MM.SH,MMR,MMR
3095441,LAO,Laos,LA.BK,LAO,LAO
3095442,LAO,Laos,LA.BK,LAO,LAO
3095443,LAO,Laos,LA.BK,LAO,LAO
3095444,MMR,Myanmar,MM.SH,MMR,MMR
3095445,LAO,Laos,LA.LM,LAO,LAO
3095446,MMR,Myanmar,MM.SH,MMR,MMR
3095447,LAO,Laos,LA.BK,LAO,LAO
3095448,LAO,Laos,LA.BK,LAO,LAO
3095449,LAO,Laos,LA.BK,LAO,LAO
3095450,LAO,Laos,LA.OU,LAO,LAO
3095451,LAO,Laos,LA.BK,LAO,LAO
3095452,LAO,Laos,LA.LM,LAO,LAO
3095453,LAO,Laos,LA.OU,LAO,LAO
3095454,LAO,Laos,LA.LP,LAO,LAO
3095455,LAO,Laos,LA.LP,LAO,LAO
3095456,LAO,Laos,LA.LP,LAO,LAO
3095457,LAO,Laos,LA.VI,LAO,LAO
3095458,LAO,Laos,LA.VI,LAO,LAO
3095459,LAO,Laos,LA.VI,LAO,LAO
3095460,LAO,Laos,LA.XA,LAO,LAO
3095461,LAO,Laos,LA.XA,LAO,LAO
3095462,LAO,Laos,LA.XA,LAO,LAO
3095463,LAO,Laos,LA.XA,LAO,LAO
3095464,LAO,Laos,LA.VI,LAO,LAO
3095465,LAO,Laos,LA.LP,LAO,LAO
3095466,LAO,Laos,LA.OU,LAO,LAO
3095467,LAO,Laos,LA.BL,LAO,LAO
3095468,THA,Thailand,TH.NK,THA,THA
3095469,THA,Thailand,TH.NK,THA,THA
3095470,LAO,Laos,LA.XS,LAO,LAO
3095471,LAO,Laos,LA.BL,LAO,LAO
3095472,LAO,Laos,LA.BL,LAO,LAO
3095473,LAO,Laos,LA.BL,LAO,LAO
3095474,LAO,Laos,LA.VI,LAO,LAO
3095475,LAO,Laos,LA.VI,LAO,LAO
3095476,LAO,Laos,LA.VI,LAO,LAO
3095477,LAO,Laos,LA.VI,LAO,LAO
3095478,LAO,Laos,LA.VI,LAO,LAO
3095479,LAO,Laos,LA.VI,LAO,LAO
3095480,LAO,Laos,LA.VI,LAO,LAO
3095481,LAO,Laos,LA.VI,LAO,LAO
3095482,LAO,Laos,LA.VI,LAO,LAO
3095483,LAO,Laos,LA.VI,LAO,LAO
3095484,LAO,Laos,LA.VI,LAO,LAO
3095485,LAO,Laos,LA.VI,LAO,LAO
3095486,LAO,Laos,LA.VI,LAO,LAO
3095487,LAO,Laos,LA.VI,LAO,LAO
3095488,LAO,Laos,LA.VI,LAO,LAO
3095489,LAO,Laos,LA.VI,LAO,LAO
3095490,LAO,Laos,LA.VI,LAO,LAO
3095491,LAO,Laos,LA.VI,LAO,LAO
3095492,LAO,Laos,LA.VI,LAO,LAO
3095493,LAO,Laos,LA.VI,LAO,LAO
3095494,LAO,Laos,LA.VI,LAO,LAO
3095495,LAO,Laos,LA.VI,LAO,LAO
3095496,LAO,Laos,LA.VI,LAO,LAO
3095497,LAO,Laos,LA.VT,LAO,LAO
3095498,LAO,Laos,LA.VT,LAO,LAO
3095499,LAO,Laos,LA.BL,LAO,LAO
3095500,LAO,Laos,LA.BL,LAO,LAO
3095501,LAO,Laos,LA.BL,LAO,LAO
3095502,LAO,Laos,LA.BL,LAO,LAO
3095503,LAO,Laos,LA.VT,LAO,LAO
3095504,LAO,Laos,LA.VT,LAO,LAO
3095505,LAO,Laos,LA.VT,LAO,LAO
3095506,THA,Thailand,TH.NK,THA,THA
3095507,LAO,Laos,LA.VT,LAO,LAO
3095508,LAO,Laos,LA.VT,LAO,LAO
3095509,LAO,Laos,LA.VT,LAO,LAO
3095510,LAO,Laos,LA.SV,LAO,LAO
3095511,LAO,Laos,LA.SV,LAO,LAO
3095512,LAO,Laos,LA.BL,LAO,LAO
3095513,LAO,Laos,LA.KH,LAO,LAO
3095514,LAO,Laos,LA.KH,LAO,LAO
3095515,THA,Thailand,TH.MD,THA,THA
3095516,THA,Thailand,TH.NF,THA,THA
3095517,THA,Thailand,TH.NF,THA,THA
3095518,THA,Thailand,TH.NF,THA,THA
3095519,THA,Thailand,TH.NF,THA,THA
3095520,THA,Thailand,TH.NF,THA,THA
3095521,LAO,Laos,LA.VT,LAO,LAO
3095522,LAO,Laos,LA.VT,LAO,LAO
3095523,LAO,Laos,LA.VT,LAO,LAO
3095524,LAO,Laos,LA.BL,LAO,LAO
3095525,LAO,Laos,LA.BL,LAO,LAO
3095526,LAO,Laos,LA.BL,LAO,LAO
3095527,LAO,Laos,LA.BL,LAO,LAO
3095528,LAO,Laos,LA.BL,LAO,LAO
3095529,LAO,Laos,LA.BL,LAO,LAO
3095530,LAO,Laos,LA.BL,LAO,LAO
3095531,LAO,Laos,LA.BL,LAO,LAO
3095532,LAO,Laos,LA.BL,LAO,LAO
3095533,LAO,Laos,LA.BL,LAO,LAO
3095534,LAO,Laos,LA.SV,LAO,LAO
3095535,LAO,Laos,LA.SV,LAO,LAO
3095536,LAO,Laos,LA.SV,LAO,LAO
3095537,LAO,Laos,LA.SV,LAO,LAO
3095538,LAO,Laos,LA.SV,LAO,LAO
3095539,LAO,Laos,LA.SL,LAO,LAO
3095540,THA,Thailand,TH.UR,THA,THA
3095541,LAO,Laos,LA.SV,LAO,LAO
3095542,THA,Thailand,TH.UR,THA,THA
3095543,LAO,Laos,LA.SV,LAO,LAO
3095544,LAO,Laos,LA.SV,LAO,LAO
3095545,LAO,Laos,LA.SV,LAO,LAO
3095546,LAO,Laos,LA.SL,LAO,LAO
3095547,LAO,Laos,LA.SV,LAO,LAO
3095548,LAO,Laos,LA.SV,LAO,LAO
3095549,LAO,Laos,LA.SV,LAO,LAO
3095550,THA,Thailand,TH.UR,THA,THA
3095551,LAO,Laos,LA.SL,LAO,LAO
3095552,LAO,Laos,LA.SL,LAO,LAO
3095553,LAO,Laos,LA.CH,LAO,LAO
3095554,THA,Thailand,TH.UR,THA,THA
3095555,THA,Thailand,TH.UR,THA,THA
3095556,LAO,Laos,LA.SL,LAO,LAO
3095557,LAO,Laos,LA.SL,LAO,LAO
3095558,LAO,Laos,LA.SL,LAO,LAO
3095559,THA,Thailand,TH.UR,THA,THA
3095560,THA,Thailand,TH.UR,THA,THA
3095561,LAO,Laos,LA.SL,LAO,LAO
3095562,LAO,Laos,LA.SL,LAO,LAO
3095563,LAO,Laos,LA.SL,LAO,LAO
3095564,LAO,Laos,LA.SL,LAO,LAO
3095565,THA,Thailand,TH.UR,THA,THA
3095566,THA,Thailand,TH.UR,THA,THA
3095567,LAO,Laos,LA.SL,LAO,LAO
3095568,LAO,Laos,LA.SL,LAO,LAO
3095569,LAO,Laos,LA.SL,LAO,LAO
3095570,LAO,Laos,LA.SL,LAO,LAO
3095571,LAO,Laos,LA.SL,LAO,LAO
3095572,MLI,Mali,ML.KK,MLI,MLI
3095573,MLI,Mali,ML.KK,MLI,MLI
3095574,MLI,Mali,ML.KK,MLI,MLI
3095575,MLI,Mali,ML.KK,MLI,MLI
3095576,MLI,Mali,ML.KK,MLI,MLI
3095577,MLI,Mali,ML.KK,MLI,MLI
3095578,MLI,Mali,ML.GA,MLI,MLI
3095579,MLI,Mali,ML.KK,MLI,MLI
3095580,MLI,Mali,ML.MO,MLI,MLI
3095581,MLI,Mali,ML.MO,MLI,MLI
3095582,MLI,Mali,ML.SG,MLI,MLI
3095583,MLI,Mali,ML.SG,MLI,MLI
3095584,MLI,Mali,ML.SG,MLI,MLI
3095585,MLI,Mali,ML.TB,MLI,MLI
3095586,MLI,Mali,ML.TB,MLI,MLI
3095587,MLI,Mali,ML.TB,MLI,MLI
3095588,USA,United States,US.TX,USA,USA
3095589,MEX,Mexico,MX.CA,MEX,MEX
3095590,MEX,Mexico,MX.CA,MEX,MEX
3095591,USA,United States,US.TX,USA,USA
3095592,USA,United States,US.TX,USA,USA
3095593,USA,United States,US.TX,USA,USA
3095594,USA,United States,US.TX,USA,USA
3095595,USA,United States,US.TX,USA,USA
3095596,USA,United States,US.TX,USA,USA
3095597,USA,United States,US.TX,USA,USA
3095598,USA,United States,US.TX,USA,USA
3095599,USA,United States,US.TX,USA,USA
3095600,USA,United States,US.TX,USA,USA
3095601,USA,United States,US.TX,USA,USA
3095602,USA,United States,US.TX,USA,USA
3095603,USA,United States,US.TX,USA,USA
3095604,USA,United States,US.TX,USA,USA
3095605,USA,United States,US.TX,USA,USA
3095606,USA,United States,US.TX,USA,USA
3095607,USA,United States,US.TX,USA,USA
3095608,USA,United States,US.TX,USA,USA
3095609,USA,United States,US.TX,USA,USA
3095610,USA,United States,US.TX,USA,USA
3095611,USA,United States,US.TX,USA,USA
3095612,USA,United States,US.TX,USA,USA
3095613,USA,United States,US.TX,USA,USA
3095614,USA,United States,US.TX,USA,USA
3095615,USA,United States,US.TX,USA,USA
3095616,USA,United States,US.TX,USA,USA
3095617,USA,United States,US.TX,USA,USA
3095618,USA,United States,US.TX,USA,USA
3095619,USA,United States,US.TX,USA,USA
3095620,USA,United States,US.TX,USA,USA
3095621,USA,United States,US.TX,USA,USA
3095622,USA,United States,US.TX,USA,USA
3095623,USA,United States,US.TX,USA,USA
3095624,USA,United States,US.TX,USA,USA
3095625,USA,United States,US.TX,USA,USA
3095626,USA,United States,US.TX,USA,USA
3095627,USA,United States,US.TX,USA,USA
3095628,USA,United States,US.TX,USA,USA
3095629,USA,United States,US.TX,USA,USA
3095630,USA,United States,US.TX,USA,USA
3095631,USA,United States,US.TX,USA,USA
3095632,USA,United States,US.TX,USA,USA
3095633,USA,United States,US.TX,USA,USA
3095634,USA,United States,US.TX,USA,USA
3095635,USA,United States,US.TX,USA,USA
3095636,USA,United States,US.TX,USA,USA
3095637,USA,United States,US.TX,USA,USA
3095638,USA,United States,US.TX,USA,USA
3095639,USA,United States,US.TX,USA,USA
3095640,USA,United States,US.TX,USA,USA
3095641,USA,United States,US.TX,USA,USA
3095642,USA,United States,US.TX,USA,USA
3095643,USA,United States,US.TX,USA,USA
3095644,USA,United States,US.TX,USA,USA
3095645,USA,United States,US.TX,USA,USA
3095646,USA,United States,US.TX,USA,USA
3095647,USA,United States,US.TX,USA,USA
3095648,USA,United States,US.TX,USA,USA
3095649,USA,United States,US.TX,USA,USA
3095650,USA,United States,US.TX,USA,USA
3095651,USA,United States,US.TX,USA,USA
3095652,USA,United States,US.TX,USA,USA
3095653,USA,United States,US.TX,USA,USA
3095654,USA,United States,US.TX,USA,USA
3095655,USA,United States,US.TX,USA,USA
3095656,USA,United States,US.TX,USA,USA
3095657,USA,United States,US.TX,USA,USA
3095658,USA,United States,US.TX,USA,USA
3095659,USA,United States,US.TX,USA,USA
3095660,USA,United States,US.TX,USA,USA
3095661,USA,United States,US.TX,USA,USA
3095662,USA,United States,US.TX,USA,USA
3095663,MEX,Mexico,MX.TM,MEX,MEX
3095664,USA,United States,US.TX,USA,USA
3095665,USA,United States,US.TX,USA,USA
3095666,USA,United States,US.TX,USA,USA
3095667,USA,United States,US.TX,USA,USA
3095668,USA,United States,US.TX,USA,USA
3095669,MEX,Mexico,MX.TM,MEX,MEX
3095670,MEX,Mexico,MX.TM,MEX,MEX
3095671,USA,United States,US.TX,USA,USA
3095672,USA,United States,US.TX,USA,USA
3095673,USA,United States,US.TX,USA,USA
3095674,MEX,Mexico,MX.TM,MEX,MEX
3095675,USA,United States,US.TX,USA,USA
3095676,MEX,Mexico,MX.TM,MEX,MEX
3095677,USA,United States,US.TX,USA,USA
3095678,USA,United States,US.TX,USA,USA
3095679,USA,United States,US.TX,USA,USA
3095680,USA,United States,US.TX,USA,USA
3095681,USA,United States,US.TX,USA,USA
3095682,MEX,Mexico,MX.TM,MEX,MEX
3095683,MEX,Mexico,MX.TM,MEX,MEX
3095684,USA,United States,US.TX,USA,USA
3095685,USA,United States,US.TX,USA,USA
3095686,USA,United States,US.TX,USA,USA
3095687,USA,United States,US.TX,USA,USA
3095688,USA,United States,US.TX,USA,USA
3095689,USA,United States,US.TX,USA,USA
3095690,USA,United States,US.TX,USA,USA
3095691,USA,United States,US.TX,USA,USA
3095692,USA,United States,US.TX,USA,USA
3095693,MEX,Mexico,MX.TM,MEX,MEX
3095694,USA,United States,US.TX,USA,USA
3095695,USA,United States,US.TX,USA,USA
3095696,USA,United States,US.TX,USA,USA
3095697,USA,United States,US.TX,USA,USA
3095698,USA,United States,US.TX,USA,USA
3095699,USA,United States,US.TX,USA,USA
3095700,USA,United States,US.TX,USA,USA
3095701,USA,United States,US.TX,USA,USA
3095702,USA,United States,US.TX,USA,USA
3095703,USA,United States,US.TX,USA,USA
3095704,USA,United States,US.TX,USA,USA
3095705,USA,United States,US.TX,USA,USA
3095706,USA,United States,US.TX,USA,USA
3095707,USA,United States,US.TX,USA,USA
3095708,USA,United States,US.TX,USA,USA
3095709,USA,United States,US.TX,USA,USA
3095710,USA,United States,US.TX,USA,USA
3095711,USA,United States,US.TX,USA,USA
3095712,USA,United States,US.TX,USA,USA
3095713,USA,United States,US.TX,USA,USA
3095714,USA,United States,US.TX,USA,USA
3095715,USA,United States,US.TX,USA,USA
3095716,USA,United States,US.TX,USA,USA
3095717,USA,United States,US.TX,USA,USA
3095718,USA,United States,US.TX,USA,USA
3095719,USA,United States,US.TX,USA,USA
3095720,USA,United States,US.TX,USA,USA
3095721,USA,United States,US.TX,USA,USA
3095722,USA,United States,US.TX,USA,USA
3095723,USA,United States,US.TX,USA,USA
3095724,USA,United States,US.TX,USA,USA
3095725,USA,United States,US.TX,USA,USA
3095726,USA,United States,US.TX,USA,USA
3095727,USA,United States,US.TX,USA,USA
3095728,USA,United States,US.TX,USA,USA
3095729,USA,United States,US.TX,USA,USA
3095730,USA,United States,US.TX,USA,USA
3095731,USA,United States,US.TX,USA,USA
3095732,USA,United States,US.TX,USA,USA
3095733,USA,United States,US.TX,USA,USA
3095734,USA,United States,US.TX,USA,USA
3095735,USA,United States,US.TX,USA,USA
3095736,USA,United States,US.TX,USA,USA
3095737,USA,United States,US.TX,USA,USA
3095738,USA,United States,US.TX,USA,USA
3095739,USA,United States,US.TX,USA,USA
3095740,USA,United States,US.TX,USA,USA
3095741,USA,United States,US.TX,USA,USA
3095742,USA,United States,US.TX,USA,USA
3095743,USA,United States,US.TX,USA,USA
3095744,USA,United States,US.TX,USA,USA
3095745,USA,United States,US.TX,USA,USA
3095746,USA,United States,US.TX,USA,USA
3095747,USA,United States,US.TX,USA,USA
3095748,USA,United States,US.TX,USA,USA
3095749,USA,United States,US.TX,USA,USA
3095750,USA,United States,US.TX,USA,USA
3095751,USA,United States,US.TX,USA,USA
3095752,USA,United States,US.TX,USA,USA
3095753,USA,United States,US.TX,USA,USA
3095754,USA,United States,US.TX,USA,USA
3095755,USA,United States,US.TX,USA,USA
3095756,USA,United States,US.TX,USA,USA
3095757,USA,United States,US.TX,USA,USA
3095758,MOZ,Mozambique,MZ.TE,MOZ,MOZ
3095759,ZWE,Zimbabwe,ZW.MC,ZWE,ZWE
3095760,MOZ,Mozambique,MZ.MN,MOZ,MOZ
3095761,MOZ,Mozambique,MZ.SO,MOZ,MOZ
3095762,MOZ,Mozambique,MZ.SO,MOZ,MOZ
